id	lemma	sense_id	left	word	right	senses
2332	таз	2	исследование, которое мы проводим во время операции, выявляет состояние всех органов малого	таза	. Не ускользнет от внимания даже крохотная - меньше миллиметра - опухоль, которая обычному взору	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2333	таз	2	некоторым углом относительно туловища. Из этого положения начинается движение ног, направленное вверх.	Таз	опускается вниз, тело прогибается в поясничной части. Ноги выпрямлены в коленных суставах,	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2334	таз	2	сторону полости малого таза, и латеральную , facies lateralis, прилежащую к стенке малого	таза	. Поверхности яичника переходят сзади в выпуклый свободный край , margo liber, а спереди --	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2335	таз	2	сном. Внимание: Поскольку употребление ревеня может вызвать прилив крови к органам малого	таза	, то не переусердствуйте при беременности, а также геморрое. В связи с наличием	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2336	таз	2	заднего листков брюшины, и идут от краев органа к боковым стенкам малого	таза	; круглые связки матки , проходящие от переднебоковой поверхности матки через паховые каналы к	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2337	таз	2	женщину. У нее появилась талия, которая зрительно становилась тоньше по мере развития	таза	и присущих ему мышц. Бегайте сами, тогда будут бегать за вами	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2338	такса	1	Митрофаныча -- поставлена у него на широкую ногу. У него даже существует определенная	такса	: за тройку столько-то, за четверку дороже, за пятерку еще дороже. Особенно	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2339	такса	1	"первый извозчик на автомобиле"". Какой-то шофер повесил на свой олдсмобиль плакат: ""Извозчик."	Такса	"по соглашению"". А через 17 лет Моссовет принял решение о покупке 200"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2340	такса	1	за сколько?» -- и показал на коробку с микроволновой печью. Андрей назвал обычную	таксу	, мужик согласился. Установили коробку на тележку, поехали к выходу. По пути разговорились.	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2341	такса	1	"историки и преподаватели русского тоже имеют шанс заработать своими знаниями на хлеб. """	Такса	""" за одно индивидуальное занятие обычно не менее 500 рублей. Работа с детьми"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2342	такса	1	рабочий люд, чтобы с ним недолго «разговаривать». Есть пачпорт? -- вот тебе	такса	, вынимай четвертак! Нет пачпорта плати целковый-рубль, а не то и острог	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2343	такса	1	за вход в тот или иной кабинет -- все тарифицировано, на все есть	такса	. По экспертным оценкам, количество взяток, получаемых нашим госаппаратом, примерно равно доходам федерального	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2344	такса	1	, при помощи которого публике можно будет телеграфировать на находящиеся на море суда.	Такса	назначена в шесть копеек за слово. Архангельск, 10 марта. Онежский мировой судья	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2345	такса	1	коронных чиновников и их слуг, платят по 6 шиллингов в год подати.	Таксой	обложены также домы, экипажи, лошади, хлеб, вода, рынки, аукционы, вина. Все публичные	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2346	такса	1	мы должны ему по 15 тысяч. 15 тысяч рублей за голову- стандартная	такса	в Дагестане. Сделка купли-продажи происходит прямо на автовокзале, как правило, ночью.	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2347	такса	1	? Жди ее потом 10 лет, пока обидчики будут клеить в колонии коробочки!	Такса	в 30 тысяч рублей с носа показалась ей справедливой. Славиной маме для	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2348	такса	1	Баку, это делается просто: жизнь человека расценивается всего в 5 руб. -- обычная	такса	за убийство. Там целый институт наемных убийц, которые, как засвидетельствовано даже сенаторской	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2349	такса	1	цену минут за пять максимум, загружают живой товар и уезжают. Минимальная дневная	такса	- 200 рублей в день, на родине за эти деньги нужно работать месяц!	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2350	такса	1	русского обывателя к приобретению определенного количества товаров на внутреннем рынке по максимальной	таксе	, установленной законом? Все это возможно, и всему этому есть примеры. Упадок крестьянскою	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2351	такса	2	породы манчкин ген «коротких лапок» доминантный, поэтому большая часть котят непременно родятся «	таксами	». СРОКИ «Не дождетесь» Самое частое нарушение - затягивание сроков начала и (или) окончания	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2352	такса	1	слышалось со всех сторон. И заметьте, что я ни одним словом об «	таксе	» не намекнул. Ибо «такса» напоминает отчасти о социализме, отчасти о бывшем министре	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2353	такса	1	. Если останавливали -- платил по таксе. Я же говорю, я не жадный. И	таксу	знаю. Кроме того, у меня есть личный шофер. -- Где он находится сейчас	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2354	такса	1	карьер, Аникин за аренду каждого человека брал деньги и подарки (кофе, напитки).	Такса	была «дружеской» - по 200 рублей за работника в день. На работы милиционер	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2355	такса	1	указывает, что ссылки на Закон «О телекоммуникациях» как основание для пересмотра расчетной	таксы	некорректны, поскольку в стране пока не существует единой утвержденной методики операторских взаиморасчетов.	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2356	такса	1	пути беру первого клиента из ночного клуба. Сажаю его на площади Ильича.	Такса	сто рублей - все равно по пути. Парень отдает деньги сразу и мирно	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2357	такса	1	растет очень хорошо. Покупателей искать не надо: торговцы наркосырьем наведываются часто. Твердой	таксы	"на дикую коноплю нет, каждый торгуется, исходя из собственной фантазии. Мешок ""дури"""	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2358	такса	1	ладно. К тому же спрос за отсутствие регистрации у нашей милиции невысокий.	Такса	- 100 рублей. А что думают об этом сами хозяева квартир? Мнения неоднозначны,	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2359	такса	1	передавали, что Лидии Петровны приглашают к определенному часу в офис для анкетирования.	Такса	- от 45 до 250 рублей. Свой взгляд на ситуацию в области эндокринной	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2360	такса	1	был почтенный москвич Василий Иванович Яковлев. Модные парикмахеры тогда очень хорошо зарабатывали:	таксы	никакой не было. -- Стригут и бреют и карманы греют! -- острили тогда	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2361	такса	1	дома, колодцы, общественный транспорт не ходит. - До Новых Лужков сто рублей, - выдает	таксу	водитель попутки. - Поехали, - сажусь в машину. - А что, элитный поселок? - Местная	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2362	такса	1	Леонида Кучмы. Видимо, именно приближенность к Пинчуку и стала причиной менее высокой «	таксы	» для Богословской. Вторая пятерка списка Партии Регионов выглядит так: вице-премьер Николай Азаров,	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2363	такса	1	он и тогда, когда они доехали и Подходцев, вынимая деньги, сказал: -- По	таксе	, плюс тридцать восемь перегнанных лошадей, с меня следует два рубля тридцать. Минус	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2364	такса	1	"Ельцина возросла многократно . Как процитировал перевод слов Сатарова корреспондент ТВЦ "" существует своеобразная"	такса	при назначении на высшие государственные должности : кресло замминистра , к примеру , стоит пол	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2365	такса	1	бы на себя расходы по содержанию жилых зданий, причем по 100-процентной	таксе	. Уговорить на такое жильцов старых домов -- дело совершенно безнадежное, а вот взять	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2366	такса	1	и контрабандой. Он быстро ответил на условленный пароль и деловито сообщил, что	такса	за переход в Германию -- 15 рублей, причем ничего вперед платить не надо:	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2367	такса	1	дозвонился? -- Он твоих Вербицких еле вспомнил. -- Ты сказал, что мы две	таксы	платим? -- А ты сказала так сказать? -- Идиота кусок! Ничего нельзя доверить! -	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2368	такса	1	лишнее за ночную езду, но не вчетверо же! Ах, как надо вас	таксой	обуздать! Не понимаю, что наша Дума глазами хлопает на ваши безобразия. Извозчик	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2369	такса	1	, на экспертизе сочинений, на исправлении ошибок... В ее мире все имело твердую	таксу	. Они вышли из здания университета. Аня повела его вдоль ряда припаркованных у	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2370	такса	1	круга не 25 рублей, а 10; они хотят таких мер, так сказать,	такс	, которые, противу теперешнего, понизили бы цены за обработку; они боятся того, чтобы	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2371	такса	1	идет в ВТО, должна показать - для    всех созданы равные условия. В итоге	таксу	отменили даже до присоединения    России к ВТО. За «ВТО плюс» женевскую организацию	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2372	такса	1	, солдат или курсант училища дает    взводному или ротному взятку по строго означенной	таксе	. Еще сильнее    разъедают офицерскую честь «рыночные отношения»: контракты, тендеры,    аукционы, аутсорсинги. Они	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2373	такса	1	слухи есть слухи, чего на них ориентироваться? На покупку очков тоже есть	такса	- от 300 до 500 тысяч долларов за три очка. И опять же -	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2374	такса	1	, например.    Когда командиры подразделений продавали чеченцам оружие, боеприпасы.    Когда там была определенная	такса	на проход через какой-то блокпост. К    чему это привело? Это привело к	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2375	такса	1	она должна снизиться, автоэксперты, напротив, говорят о неизбежном повышении цены процедуры. Называются	таксы	и на приобретение талончика без предъявления автомобиля. Если сегодня его купить можно	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2376	такса	1	края, насколько мне известно, мнения разделились. Одни говорят: да вы что, обязательно	таксы	надо применять. Другие: давайте подождем решения Генеральной прокуратуры. Мы вышли и на	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2377	такса	1	.И. Гучков, получил сведения о том, что в Курске на днях издана	такса	для мяса, которое здесь стоило, как и в Москве, 22 к. за	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2378	такса	1	: гриф «секретно» на «милицейских» уголовных делах, антикризисные меры екатеринбургского «дна» – попрошайки повышают	таксу	и многое другое не менее интересное. Из администрации президента уволили куратора уральских	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2379	такса	1	каких именно молебнов ему требуется; при этом уплачиваются и деньги по установленной	таксе	. Простой молебен стоит 35 коп., молебен с водосвятием 1 р. 50 коп	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2380	такса	1	разнообразием и полнотой недоступного для нас мира. Помню, что по наиболее высокой	таксе	обмена среди опытных филателистов в то время шли марки серии «Французские доминионы»,	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2381	такса	1	«Я не случайно называю точную сумму: есть еще жалобы, где фигурирует точная «	такса	» за хорошее к тебе отношение в ИК-1 г. Копейска. Данная информация	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2382	такса	1	РОВД», – говорит инсайдерский источник в правоохранительных органах. Впрочем, по его словам, «милицейская	такса	» зависит еще и от персоны преступника. Например, для того, чтобы «отмазать» известного	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2383	такса	1	суда над ним. Ну сидит этот тип, зарабатывавший на человеческом горе по	таксе	39.100 рублей за одно воскрешение, в «Лефортове». Знакомится с уголовным делом, которое	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2384	такса	1	нельзя сказать, больше или меньше он раб». Но зато Петр положил податную	таксу	на право рабовладения, обложив всякую мужскую холопью душу государственным тяглом под ответственностью	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2385	такса	1	бред. Никто не будет заниматься делами, за которые грозит тюрьма! Валентин Кругляков:	Такса	за чистые допинг-пробы в России - 50 тысяч рублей Российский тренер Олег	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2386	такса	1	никогда не забудет про тех, кто бедствует. Трюмным надзирателям всегда уплатят по	таксе	, и они -- сами, ночью, отнесут грузы, и забросят в каждый бокс туго	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2387	такса	1	отобрать пробы для анализа. Киево-подольское управление земледелия и госуд. имуществ составило	таксу	, по которой каждый крестьянин, желающий собирать в казенных лесах в северной части	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2388	такса	1	и отчасти о водевилисте Каратыгине, который в водевиле «Булочная» возвел учение о «	таксе	» в перл создания. Tout se lie, tout s'enchaîne dans ce bas	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2389	такса	1	в выдаче России московского адвоката Прилукова, обвиняемого в растрате клиэнтских денег. Автомобильная	такса	Губернское по городским и земским делам присутствие во вчерашнем заседании постановило ввести	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2390	такса	1	души предложил мне графин очищенной, причем наотрез отказался от уплаты денег по	таксе	. Вот вам и еще факт. Ужели после всего этого можно усомниться в	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2391	такса	1	номинально принадлежит императору; но может арендоваться европейцами на вечные времена по определенной	таксе	, в Шангае, например, по одному доллару за 150 квадратных сажен; арендная плата	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2392	такса	1	спросил рыдающего таксиста, за сколько он довезет меня до Батуми. Оказалось, что	такса	выросла вдвое.	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2393	такса	1	возможно -- шепотом, глядя в переносицу товарища генерала. -- Я дам. Уплачу. Внесу по	таксе	. Депонирую, где скажете! Я легко расстамся с кровными, с заработанными, с лично	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2394	такса	1	Ельцина возросла многократно. Как процитировал перевод слов Сатарова корреспондент ТВЦ, «существует своеобразная	такса	при назначении на высшие государственные должности: кресло замминистра, к примеру, стоит полмиллиона	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2395	такса	1	надписью «Матч-призрак»?  А КАК У НАС? «КДК УЕФА ВЫПИСАЛ СТАНДАРТНУЮ	ТАКСУ	» Всероссийское объединение болельщиков отреагировало на решение контрольного органа УЕФА оштрафовать «Зенит» за	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2396	такса	1	меню. 500 целковых за поллитру - Начальник, водочки не организуешь? Плачу по полной	таксе	- 500 рэ за пузырь, - шепнул мне зек, когда я закрывал его в	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2397	такса	1	Кредо, которого народ тоже знает лишь по гремящим в южных ресторанах песням.	Такса	7 - 10 тысяч долларов за пять песен вкупе с энергией и трудолюбием	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2398	такса	1	того уже, по их словам, обременены непосильными расходами вследствие прогрессивного уменьшения аптекарской	таксы	при общем вздорожании жизненных условий. На основании вышесказанного нужно придти к заключению,	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2399	такса	1	перепродается за бесценок. В холерное время он -- разноситель болезни. Верблюдов нанимают векили.	Такса	за проезд устанавливается шерифом по соглашению с делилями и верблюдовладетелями; впрочем, она	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2400	такса	1	не была отяготительна, и трактирщик, которой берет плату с пришельца выше положенной	таксы	, есть общественный тать. Сей сбор существует только в С.-Петербургской губернии и	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
